customer_id,signup_date,acquisition_channel,region,is_vip
C008999,2025-05-24,Direct,East,0
C003863,2025-05-24,Organic,West,1
C008259,2025-05-24,Paid Search,Central,0
C004855,2025-05-24,Paid Search,North,1
C007337,2025-05-24,Paid Search,West,0
C000714,2025-05-24,Organic,Central,0
C000562,2025-05-24,Paid Search,North,0
C007220,2025-05-25,Direct,West,0
C007759,2025-05-25,Paid Search,North,0
C002792,2025-05-25,Paid Search,West,0
C005469,2025-05-25,Direct,West,1
C002476,2025-05-25,Organic,West,0
C005474,2025-05-25,Email,South,0
C005479,2025-05-25,Affiliate,South,0
C002394,2025-05-25,Email,South,0
C003921,2025-05-25,Organic,West,0
C003616,2025-05-25,Affiliate,North,0
C008422,2025-05-25,Paid Search,East,0
C000347,2025-05-25,Affiliate,South,0
C008728,2025-05-25,Direct,Central,0
C008256,2025-05-25,Organic,South,0
C002764,2025-05-25,Organic,East,1
C004880,2025-05-25,Paid Search,East,0
C002794,2025-05-25,Organic,West,0
C005459,2025-05-25,Paid Search,East,1
C003875,2025-05-26,Email,South,0
C008561,2025-05-26,Paid Search,West,0
C005365,2025-05-26,Paid Search,West,0
C002739,2025-05-26,Affiliate,East,0
C003208,2025-05-26,Affiliate,Central,0
C007457,2025-05-26,Direct,South,0
C006208,2025-05-26,Paid Search,East,0
C004528,2025-05-26,Email,Central,0
C006659,2025-05-26,Organic,North,1
C000768,2025-05-26,Organic,,0
C003366,2025-05-26,Affiliate,North,0
C004119,2025-05-26,Organic,East,0
C008711,2025-05-26,Paid Search,North,0
C007292,2025-05-26,Direct,Central,0
C003835,2025-05-26,Affiliate,Central,0
C003040,2025-05-26,Email,East,0
C008336,2025-05-26,Direct,West,0
C002987,2025-05-27,Paid Search,Central,1
C002178,2025-05-27,Paid Search,South,0
C007679,2025-05-27,Organic,North,0
C006793,2025-05-27,Affiliate,East,0
C006610,2025-05-27,Affiliate,North,0
C004051,2025-05-27,Paid Search,South,0
C005819,2025-05-27,Paid Search,North,0
C002671,2025-05-27,Paid Search,East,0
C007980,2025-05-27,Paid Search,North,0
C007272,2025-05-27,Email,West,0
C004820,2025-05-27,Paid Search,South,0
C007219,2025-05-28,Social,South,0
C005394,2025-05-28,Paid Search,West,0
C007205,2025-05-28,Direct,East,0
C007607,2025-05-28,Paid Search,West,0
C004635,2025-05-28,Direct,South,0
C003754,2025-05-28,Email,Central,0
C004313,2025-05-28,Affiliate,South,0
C001247,2025-05-28,Organic,,0
C007407,2025-05-28,Paid Search,East,0
C003622,2025-05-28,Email,East,0
C003342,2025-05-28,Paid Search,South,0
C001898,2025-05-28,Social,West,0
C001267,2025-05-28,Paid Search,Central,0
C003363,2025-05-28,Affiliate,South,0
C005738,2025-05-28,Paid Search,South,0
C006764,2025-05-28,Email,North,0
C002641,2025-05-28,Direct,East,0
C006547,2025-05-28,Organic,North,1
C006509,2025-05-28,Paid Search,Central,1
C002495,2025-05-28,Direct,South,0
C006100,2025-05-28,Affiliate,West,0
C000826,2025-05-28,Organic,West,0
C004225,2025-05-29,Paid Search,North,0
C004159,2025-05-29,Social,South,0
C006255,2025-05-29,Organic,West,0
C002718,2025-05-29,Social,East,0
C008335,2025-05-29,Social,North,0
C006950,2025-05-29,Organic,Central,0
C006263,2025-05-29,Organic,East,0
C004996,2025-05-29,Paid Search,Central,0
C005701,2025-05-29,Direct,East,0
C003881,2025-05-29,Organic,Central,0
C002919,2025-05-29,Organic,South,0
C007204,2025-05-29,Affiliate,East,1
C003301,2025-05-29,Social,North,0
C007931,2025-05-29,Organic,South,0
C001791,2025-05-30,Organic,East,0
C008154,2025-05-30,Social,West,0
C006510,2025-05-30,Email,Central,0
C008442,2025-05-30,Social,North,0
C001374,2025-05-30,Direct,West,0
C006192,2025-05-30,Organic,,0
C007719,2025-05-30,Affiliate,West,0
C004804,2025-05-30,Paid Search,West,0
C004365,2025-05-30,Paid Search,West,0
C007125,2025-05-30,Paid Search,South,0
C004613,2025-05-30,Social,Central,0
C001231,2025-05-30,Direct,East,0
C005410,2025-05-30,Paid Search,Central,0
C000230,2025-05-30,Social,East,0
C005040,2025-05-30,Organic,South,0
C006369,2025-05-30,Organic,North,0
C008034,2025-05-30,Paid Search,Central,0
C008704,2025-05-30,Affiliate,North,0
C000407,2025-05-31,Organic,North,0
C001944,2025-05-31,Social,Central,0
C004749,2025-05-31,Organic,East,0
C007907,2025-05-31,Email,Central,0
C004906,2025-05-31,Email,South,0
C004105,2025-05-31,Email,South,1
C004372,2025-05-31,Organic,Central,0
C008893,2025-05-31,Organic,Central,0
C004022,2025-05-31,Affiliate,Central,0
C000087,2025-05-31,Paid Search,East,0
C005452,2025-05-31,Paid Search,South,0
C000556,2025-05-31,Organic,West,0
C000940,2025-05-31,Direct,South,0
C005763,2025-05-31,Email,Central,0
C000737,2025-06-01,Direct,South,0
C008856,2025-06-01,Organic,West,0
C003853,2025-06-01,Paid Search,East,0
C002289,2025-06-01,Social,West,0
C008862,2025-06-01,Social,South,0
C001899,2025-06-01,Paid Search,East,1
C004271,2025-06-01,Social,Central,0
C001822,2025-06-01,Paid Search,East,0
C002287,2025-06-01,Paid Search,,0
C006777,2025-06-01,Direct,North,0
C002972,2025-06-01,Social,East,0
C001710,2025-06-01,Social,South,0
C005211,2025-06-01,Direct,East,0
C006374,2025-06-02,Social,West,0
C005894,2025-06-02,Organic,Central,0
C006283,2025-06-02,Social,North,0
C008541,2025-06-02,Organic,East,0
C005258,2025-06-02,Affiliate,South,0
C005001,2025-06-02,Social,West,0
C006795,2025-06-02,Organic,North,0
C007977,2025-06-02,Paid Search,Central,0
C004378,2025-06-02,Organic,North,0
C002129,2025-06-02,Organic,South,0
C003129,2025-06-02,Direct,North,0
C003107,2025-06-02,Direct,Central,0
C004248,2025-06-02,Email,North,0
C005058,2025-06-02,Direct,West,0
C001908,2025-06-02,Paid Search,North,0
C005325,2025-06-03,Email,East,0
C004636,2025-06-03,Paid Search,North,0
C003821,2025-06-03,Paid Search,North,0
C007283,2025-06-03,Email,South,0
C003159,2025-06-03,Organic,Central,0
C003864,2025-06-03,Paid Search,Central,0
C007116,2025-06-03,Paid Search,Central,0
C002562,2025-06-03,Email,East,0
C002715,2025-06-03,Paid Search,West,0
C002194,2025-06-03,Direct,Central,0
C002778,2025-06-03,Affiliate,West,0
C000683,2025-06-03,Paid Search,Central,0
C001579,2025-06-03,Affiliate,West,0
C005115,2025-06-03,Paid Search,South,0
C005732,2025-06-03,Social,North,0
C007939,2025-06-04,Email,North,0
C006857,2025-06-04,Organic,South,0
C003379,2025-06-04,Paid Search,East,0
C002510,2025-06-04,Social,East,0
C002399,2025-06-04,Organic,North,0
C002222,2025-06-04,Organic,South,0
C005076,2025-06-04,Paid Search,South,0
C003737,2025-06-04,Direct,South,0
C002923,2025-06-04,Social,South,0
C008105,2025-06-04,Paid Search,West,1
C005765,2025-06-04,Email,Central,0
C002774,2025-06-04,Paid Search,North,0
C003679,2025-06-04,Email,West,0
C007807,2025-06-04,Paid Search,North,0
C005194,2025-06-04,Paid Search,North,0
C007947,2025-06-04,Organic,North,1
C008624,2025-06-04,Direct,East,0
C006792,2025-06-05,Organic,North,0
C000704,2025-06-05,Organic,West,0
C003971,2025-06-05,Social,Central,0
C000951,2025-06-05,Paid Search,North,0
C008850,2025-06-05,Organic,West,0
C003403,2025-06-05,Social,South,0
C002270,2025-06-05,Social,North,0
C004689,2025-06-05,Direct,West,0
C001349,2025-06-05,Organic,East,0
C003575,2025-06-05,Organic,West,0
C001928,2025-06-05,Organic,East,0
C002825,2025-06-05,Email,East,0
C000212,2025-06-05,Organic,West,0
C003310,2025-06-05,Direct,South,0
C002670,2025-06-05,Direct,Central,0
C001563,2025-06-06,Affiliate,Central,1
C006840,2025-06-06,Social,West,1
C002723,2025-06-06,Email,West,1
C001676,2025-06-06,Organic,West,0
C006011,2025-06-06,Paid Search,South,0
C003193,2025-06-06,Organic,South,0
C006063,2025-06-06,Paid Search,West,0
C003188,2025-06-06,Social,,0
C003846,2025-06-06,Social,North,0
C006102,2025-06-06,Organic,West,0
C002427,2025-06-06,Paid Search,North,0
C005999,2025-06-06,Paid Search,North,0
C001309,2025-06-06,Paid Search,East,0
C004585,2025-06-06,Direct,South,0
C004593,2025-06-06,Direct,South,0
C004922,2025-06-06,Social,North,0
C001096,2025-06-06,Paid Search,West,0
C002940,2025-06-06,Organic,Central,0
C004973,2025-06-06,Paid Search,South,0
C007336,2025-06-07,Paid Search,East,0
C005436,2025-06-07,Organic,West,0
C003652,2025-06-07,Organic,West,0
C008351,2025-06-07,Social,Central,0
C002801,2025-06-07,Social,Central,0
C004474,2025-06-07,Affiliate,West,0
C000375,2025-06-07,Paid Search,Central,0
C008148,2025-06-07,Paid Search,North,0
C003238,2025-06-07,Email,North,0
C006409,2025-06-07,Paid Search,North,0
C000318,2025-06-08,Direct,Central,0
C004718,2025-06-08,Email,North,0
C002008,2025-06-08,Paid Search,East,0
C000587,2025-06-08,Direct,Central,0
C005117,2025-06-08,Paid Search,East,0
C000307,2025-06-08,Paid Search,Central,1
C003291,2025-06-08,Direct,North,0
C002896,2025-06-08,Paid Search,East,0
C001540,2025-06-08,Organic,Central,0
C003717,2025-06-08,Direct,Central,0
C000245,2025-06-08,Paid Search,North,0
C002667,2025-06-08,Email,Central,0
C002540,2025-06-09,Direct,South,0
C001051,2025-06-09,Organic,Central,0
C008927,2025-06-09,Email,East,0
C002631,2025-06-09,Organic,North,0
C007717,2025-06-09,Organic,West,0
C001927,2025-06-09,Paid Search,South,0
C006768,2025-06-09,Organic,North,0
C006666,2025-06-09,Social,North,0
C003523,2025-06-09,Social,Central,0
C000954,2025-06-09,Paid Search,South,0
C004127,2025-06-09,Affiliate,East,1
C005367,2025-06-09,Social,East,0
C004933,2025-06-09,Paid Search,South,0
C002113,2025-06-09,Paid Search,East,0
C004067,2025-06-09,Email,East,1
C006875,2025-06-09,Paid Search,South,0
C008292,2025-06-10,Affiliate,East,0
C006408,2025-06-10,Paid Search,South,0
C002025,2025-06-10,Organic,West,0
C002308,2025-06-10,Social,North,0
C002489,2025-06-10,Direct,Central,0
C003249,2025-06-10,Paid Search,South,0
C007692,2025-06-10,Paid Search,West,0
C005047,2025-06-10,Paid Search,West,0
C003145,2025-06-11,Social,West,0
C001452,2025-06-11,Paid Search,West,0
C001264,2025-06-11,Paid Search,West,0
C007754,2025-06-11,Organic,Central,0
C005877,2025-06-11,Organic,West,0
C002649,2025-06-11,Paid Search,West,0
C004327,2025-06-11,Direct,East,0
C007982,2025-06-11,Social,West,0
C007944,2025-06-11,Paid Search,North,0
C007384,2025-06-11,Paid Search,Central,0
C000271,2025-06-11,Organic,Central,0
C005928,2025-06-11,Paid Search,East,0
C004296,2025-06-11,Paid Search,West,1
C001719,2025-06-11,Paid Search,East,0
C006371,2025-06-11,Affiliate,North,0
C002930,2025-06-11,Organic,West,0
C002258,2025-06-11,Organic,Central,0
C004843,2025-06-11,Paid Search,Central,0
C001756,2025-06-11,Social,South,0
C006239,2025-06-11,Social,South,0
C003691,2025-06-12,Direct,East,0
C005802,2025-06-12,Direct,South,0
C004950,2025-06-12,Social,West,0
C002140,2025-06-12,Paid Search,West,0
C001730,2025-06-12,Paid Search,East,0
C007065,2025-06-12,Direct,East,0
C008612,2025-06-12,Organic,East,0
C001517,2025-06-12,Paid Search,West,0
C007659,2025-06-12,Organic,West,0
C005723,2025-06-12,Organic,North,0
C004399,2025-06-12,Paid Search,North,0
C000121,2025-06-13,Direct,North,0
C006715,2025-06-13,Direct,West,0
C004810,2025-06-13,Paid Search,North,0
C003258,2025-06-13,Paid Search,South,0
C005353,2025-06-13,Direct,North,0
C005653,2025-06-13,Organic,North,0
C000071,2025-06-13,Paid Search,North,0
C005054,2025-06-13,Organic,South,0
C005448,2025-06-13,Direct,South,0
C000086,2025-06-13,Social,South,0
C001246,2025-06-13,Organic,Central,0
C001360,2025-06-13,Organic,West,0
C006037,2025-06-13,Social,North,0
C001484,2025-06-13,Direct,Central,1
C004554,2025-06-13,Social,Central,0
C007743,2025-06-13,Social,East,0
C006541,2025-06-13,Paid Search,North,1
C008920,2025-06-13,Organic,Central,0
C006991,2025-06-13,Paid Search,Central,0
C001749,2025-06-13,Organic,North,0
C004923,2025-06-14,Organic,North,0
C008293,2025-06-14,Paid Search,South,0
C001964,2025-06-14,Organic,Central,0
C008421,2025-06-14,Email,North,0
C005370,2025-06-14,Organic,West,0
C008550,2025-06-14,Paid Search,South,0
C008693,2025-06-14,Email,East,0
C002407,2025-06-14,Paid Search,North,0
C001187,2025-06-14,Paid Search,East,0
C006635,2025-06-14,Paid Search,South,0
C003168,2025-06-14,Direct,Central,0
C004089,2025-06-14,Email,North,0
C003719,2025-06-14,Organic,South,0
C004164,2025-06-14,Social,North,0
C008943,2025-06-14,Paid Search,North,0
C007721,2025-06-14,Paid Search,East,0
C004274,2025-06-15,Paid Search,East,0
C007021,2025-06-15,Paid Search,South,0
C008088,2025-06-15,Social,Central,0
C005726,2025-06-15,Organic,South,0
C006342,2025-06-15,Organic,East,0
C001243,2025-06-15,Email,East,0
C001677,2025-06-15,Organic,Central,0
C007460,2025-06-15,Direct,South,0
C007524,2025-06-15,Email,West,0
C000626,2025-06-15,Direct,West,0
C005177,2025-06-15,Affiliate,West,0
C007100,2025-06-15,Email,North,0
C007160,2025-06-15,Email,Central,0
C005328,2025-06-15,Affiliate,Central,0
C007121,2025-06-15,Paid Search,Central,0
C001785,2025-06-15,Paid Search,South,0
C003434,2025-06-15,Paid Search,South,0
C005662,2025-06-16,Organic,West,0
C000609,2025-06-16,Email,North,0
C003427,2025-06-16,Paid Search,Central,0
C003233,2025-06-16,Direct,Central,0
C007328,2025-06-16,Direct,West,0
C004856,2025-06-16,Direct,South,0
C006324,2025-06-16,Organic,South,0
C006865,2025-06-16,Direct,West,0
C000284,2025-06-16,Paid Search,West,0
C001198,2025-06-16,Paid Search,South,0
C008167,2025-06-16,Email,East,0
C008341,2025-06-16,Affiliate,West,0
C003924,2025-06-16,Social,North,0
C003920,2025-06-16,Organic,North,0
C008396,2025-06-16,Organic,North,0
C007762,2025-06-16,Social,West,0
C006249,2025-06-16,Affiliate,North,0
C000116,2025-06-16,Social,Central,0
C002327,2025-06-16,Social,South,0
C004706,2025-06-16,Organic,Central,0
C006297,2025-06-16,Organic,South,0
C001973,2025-06-16,Social,South,0
C000750,2025-06-16,Paid Search,Central,0
C005520,2025-06-17,Direct,West,0
C007382,2025-06-17,Organic,North,0
C000025,2025-06-17,Affiliate,South,0
C000084,2025-06-17,Email,East,0
C002785,2025-06-17,Email,East,0
C001476,2025-06-17,Organic,Central,0
C001895,2025-06-17,Social,South,0
C004090,2025-06-17,Paid Search,West,0
C005960,2025-06-17,Direct,West,0
C002756,2025-06-17,Social,East,0
C006806,2025-06-17,Social,Central,0
C005804,2025-06-17,Affiliate,Central,0
C003197,2025-06-17,Paid Search,East,0
C002716,2025-06-17,Organic,South,0
C005056,2025-06-17,Social,South,0
C007782,2025-06-17,Social,East,0
C007203,2025-06-17,Affiliate,North,0
C001401,2025-06-18,Organic,Central,0
C005492,2025-06-18,Affiliate,West,0
C008978,2025-06-18,Paid Search,East,0
C002755,2025-06-18,Organic,North,0
C005901,2025-06-18,Direct,East,0
C003117,2025-06-18,Organic,Central,0
C006313,2025-06-18,Paid Search,North,0
C003893,2025-06-18,Paid Search,North,0
C007767,2025-06-18,Social,South,0
C002969,2025-06-18,Affiliate,South,0
C008384,2025-06-18,Organic,West,0
C008559,2025-06-19,Direct,West,0
C004500,2025-06-19,Paid Search,South,0
C005202,2025-06-19,Paid Search,East,0
C005290,2025-06-19,Affiliate,Central,0
C005322,2025-06-19,Social,Central,0
C004323,2025-06-19,Paid Search,West,0
C003326,2025-06-19,Paid Search,South,0
C004153,2025-06-19,Paid Search,South,0
C007167,2025-06-19,Email,North,0
C003849,2025-06-19,Direct,North,0
C002091,2025-06-20,Email,North,0
C006175,2025-06-20,Paid Search,North,1
C007000,2025-06-20,Paid Search,Central,0
C006401,2025-06-20,Organic,East,1
C006424,2025-06-20,Social,South,0
C006441,2025-06-20,Social,Central,0
C002449,2025-06-20,Social,North,0
C002436,2025-06-20,Organic,West,0
C002990,2025-06-20,Social,Central,0
C000297,2025-06-20,Social,South,0
C006004,2025-06-20,Organic,Central,1
C008523,2025-06-20,Organic,North,1
C001492,2025-06-20,Organic,North,0
C008971,2025-06-20,Organic,Central,0
C005951,2025-06-20,Organic,East,0
C000426,2025-06-20,Paid Search,West,0
C005675,2025-06-20,Social,South,0
C004249,2025-06-20,Direct,East,0
C004727,2025-06-20,Direct,South,0
C008804,2025-06-20,Organic,North,0
C008509,2025-06-20,Affiliate,North,0
C008251,2025-06-20,Email,Central,0
C005267,2025-06-20,Paid Search,West,0
C001999,2025-06-20,Paid Search,South,0
C006753,2025-06-20,Organic,West,0
C002125,2025-06-20,Paid Search,,0
C004227,2025-06-21,Paid Search,North,0
C001635,2025-06-21,Affiliate,West,0
C006560,2025-06-21,Paid Search,South,0
C002512,2025-06-21,Email,Central,0
C004326,2025-06-21,Paid Search,East,0
C006854,2025-06-21,Email,East,0
C006026,2025-06-21,Affiliate,South,0
C007821,2025-06-21,Paid Search,South,0
C000745,2025-06-21,Email,North,0
C004257,2025-06-21,Paid Search,West,0
C002167,2025-06-21,Email,North,0
C000452,2025-06-22,Paid Search,East,0
C004007,2025-06-22,Organic,North,0
C001393,2025-06-22,Paid Search,Central,0
C007114,2025-06-22,Direct,West,0
C008299,2025-06-22,Organic,North,0
C008657,2025-06-22,Paid Search,Central,0
C003349,2025-06-22,Social,North,0
C006222,2025-06-22,Organic,North,0
C003210,2025-06-22,Paid Search,Central,0
C006361,2025-06-22,Paid Search,North,0
C006752,2025-06-22,Affiliate,South,0
C006584,2025-06-22,Affiliate,West,0
C003871,2025-06-22,Organic,Central,0
C008810,2025-06-22,Affiliate,East,0
C008370,2025-06-23,Direct,North,0
C002276,2025-06-23,Email,West,0
C003036,2025-06-23,Paid Search,Central,0
C000696,2025-06-23,Organic,Central,0
C006829,2025-06-23,Organic,South,1
C006756,2025-06-23,Direct,South,0
C006694,2025-06-23,Organic,Central,0
C005979,2025-06-23,Paid Search,Central,0
C003961,2025-06-23,Organic,North,0
C001256,2025-06-23,Paid Search,East,0
C007968,2025-06-23,Email,West,0
C007629,2025-06-23,Paid Search,North,0
C002223,2025-06-23,Paid Search,West,0
C005860,2025-06-23,Direct,Central,0
C004350,2025-06-23,Paid Search,North,0
C004385,2025-06-23,Organic,South,1
C000906,2025-06-23,Organic,North,0
C008720,2025-06-24,Direct,West,0
C006632,2025-06-24,Paid Search,Central,0
C005914,2025-06-24,Social,East,1
C005266,2025-06-24,Email,South,1
C004995,2025-06-24,Organic,West,1
C000708,2025-06-24,Paid Search,East,0
C007888,2025-06-24,Paid Search,West,0
C000051,2025-06-24,Affiliate,Central,0
C003259,2025-06-24,Organic,East,0
C008772,2025-06-24,Social,West,0
C001005,2025-06-24,Email,East,0
C008005,2025-06-24,Direct,Central,0
C007574,2025-06-24,Social,South,0
C006084,2025-06-24,Email,North,0
C007277,2025-06-24,Affiliate,North,0
C006293,2025-06-24,Organic,North,0
C000438,2025-06-24,Email,North,0
C005810,2025-06-24,Email,West,0
C007586,2025-06-24,Social,West,0
C004020,2025-06-24,Social,South,0
C000606,2025-06-24,Organic,South,0
C002636,2025-06-24,Email,Central,0
C000435,2025-06-24,Social,East,0
C007906,2025-06-25,Paid Search,South,0
C001833,2025-06-25,Paid Search,North,1
C002089,2025-06-25,Affiliate,North,0
C006259,2025-06-25,Organic,South,0
C002360,2025-06-25,Paid Search,South,0
C005915,2025-06-25,Affiliate,East,0
C004062,2025-06-25,Affiliate,South,0
C004241,2025-06-25,Paid Search,South,0
C005382,2025-06-25,Organic,Central,1
C004828,2025-06-25,Organic,Central,0
C003951,2025-06-25,Direct,Central,0
C007602,2025-06-25,Email,West,0
C005475,2025-06-25,Paid Search,North,0
C007495,2025-06-25,Paid Search,East,0
C005245,2025-06-26,Email,South,0
C005539,2025-06-26,Email,West,0
C008348,2025-06-26,Email,West,0
C001546,2025-06-26,Organic,North,0
C004630,2025-06-26,Social,North,1
C008675,2025-06-26,Email,North,0
C005185,2025-06-26,Organic,East,0
C003988,2025-06-26,Social,East,0
C003791,2025-06-26,Direct,North,0
C002169,2025-06-26,Organic,Central,0
C003884,2025-06-26,Email,South,0
C001561,2025-06-26,Organic,East,0
C007895,2025-06-26,Organic,West,0
C008283,2025-06-26,Email,South,0
C000205,2025-06-26,Email,East,0
C006562,2025-06-26,Organic,West,1
C002537,2025-06-26,Paid Search,East,1
C008118,2025-06-26,Organic,North,0
C005082,2025-06-27,Paid Search,West,0
C005812,2025-06-27,Paid Search,Central,0
C005824,2025-06-27,Direct,South,0
C003394,2025-06-27,Email,West,0
C000304,2025-06-27,Organic,North,0
C003701,2025-06-27,Email,Central,0
C003161,2025-06-27,Organic,North,1
C008379,2025-06-27,Email,East,1
C004780,2025-06-28,Paid Search,North,0
C002487,2025-06-28,Paid Search,West,0
C007046,2025-06-28,Organic,West,0
C008714,2025-06-28,Paid Search,East,0
C000996,2025-06-28,Social,East,0
C002496,2025-06-28,Organic,West,0
C006327,2025-06-28,Social,North,0
C007540,2025-06-28,Paid Search,Central,0
C007844,2025-06-28,Email,West,0
C005053,2025-06-28,Paid Search,South,0
C005136,2025-06-28,Paid Search,West,0
