order_id,customer_id,order_date,attribution_channel,status,shipping_cost,discount_amount
O0015299,C007443,2024-09-27 06:00:00,Organic,fulfilled,3.03,16.37
O0001300,C002244,2024-01-27 07:00:00,Paid Search,fulfilled,4.0,0.0
O0029168,C000913,2025-04-17 20:00:00,Email,fulfilled,5.7,0.0
O0007997,C000802,2024-05-29 14:00:00,Organic,fulfilled,4.31,0.0
O0006695,C002658,2024-05-06 09:00:00,Direct,fulfilled,2.75,0.0
O0008228,C002964,2024-06-02 23:00:00,Organic,fulfilled,3.83,0.0
O0032540,C007775,2025-06-01 11:00:00,Paid Search,fulfilled,4.25,0.0
O0014480,C004831,2024-09-14 20:00:00,Paid Search,fulfilled,3.21,18.69
O0033830,C001381,2025-06-19 12:00:00,Email,fulfilled,3.25,4.0
O0024859,C005111,2025-02-16 23:00:00,Paid Search,fulfilled,3.56,0.0
O0015007,C005760,2024-09-22 06:00:00,Paid Search,fulfilled,4.69,0.0
O0025952,C002867,2025-03-04 10:00:00,Paid Search,fulfilled,3.83,0.0
O0001439,C001412,2024-01-30 12:00:00,Email,fulfilled,3.19,15.06
O0017464,C000594,2024-10-31 07:00:00,Email,fulfilled,3.49,12.79
O0004927,C002691,2024-04-04 13:00:00,Organic,fulfilled,3.19,12.77
O0015616,C003788,2024-10-02 12:00:00,Paid Search,fulfilled,3.78,0.0
O0019106,C005870,2024-11-25 20:00:00,Social,fulfilled,4.2,0.0
O0020422,C007591,2024-12-15 21:00:00,Organic,fulfilled,3.69,0.0
O0034063,C007421,2025-06-22 00:00:00,Paid Search,fulfilled,4.65,0.0
O0031650,C006917,2025-05-20 03:00:00,Affiliate,fulfilled,2.93,0.0
O0033438,C003490,2025-06-14 22:00:00,Email,fulfilled,4.63,7.21
O0017405,C005294,2024-10-30 16:00:00,Affiliate,fulfilled,6.34,0.0
O0029299,C007611,2025-04-19 20:00:00,Direct,fulfilled,3.02,6.8
O0036553,C001590,2025-07-24 20:00:00,Email,fulfilled,5.25,0.0
O0003082,C006937,2024-03-01 07:00:00,Email,fulfilled,3.97,0.0
O0009531,C008307,2024-06-25 03:00:00,Paid Search,fulfilled,4.46,0.0
O0003489,C003354,2024-03-09 06:00:00,Organic,fulfilled,5.12,0.0
O0018854,C006267,2024-11-22 07:00:00,Paid Search,pending,5.17,6.15
O0033090,C005218,2025-06-09 18:00:00,Organic,fulfilled,4.96,0.0
O0027876,C001861,2025-03-30 03:00:00,Paid Search,fulfilled,5.31,0.0
O0008783,C002383,2024-06-12 00:00:00,Affiliate,fulfilled,3.56,3.59
O0001022,C007639,2024-01-22 00:00:00,Organic,fulfilled,3.13,6.42
O0015682,C003518,2024-10-03 09:00:00,Social,fulfilled,5.44,0.0
O0010760,C001448,2024-07-16 11:00:00,Paid Search,fulfilled,4.13,2.69
O0029151,C003989,2025-04-17 01:00:00,Direct,fulfilled,4.41,0.0
O0023365,C003925,2025-01-26 07:00:00,Paid Search,fulfilled,3.11,0.0
O0021367,C002350,2024-12-28 12:00:00,Paid Search,pending,4.14,0.0
O0001579,C005337,2024-02-01 03:00:00,Paid Search,fulfilled,3.93,0.0
O0015187,C007752,2024-09-25 00:00:00,Paid Search,fulfilled,3.19,0.0
O0009999,C006992,2024-07-03 07:00:00,Social,fulfilled,4.4,0.0
O0035268,C004505,2025-07-08 07:00:00,Email,fulfilled,4.26,0.0
O0035547,C008741,2025-07-11 10:00:00,Paid Search,fulfilled,3.17,2.02
O0035745,C007568,2025-07-14 16:00:00,Email,fulfilled,3.0,0.0
O0010402,C005182,2024-07-10 23:00:00,Paid Search,pending,3.99,0.0
O0012097,C002740,2024-08-08 09:00:00,Email,fulfilled,3.71,0.0
O0009270,C000162,2024-06-21 12:00:00,Email,fulfilled,5.17,0.0
O0013417,C008490,2024-08-29 07:00:00,Affiliate,fulfilled,4.11,18.12
O0027061,C003402,2025-03-19 16:00:00,Paid Search,fulfilled,4.34,0.0
O0005169,C007950,2024-04-08 17:00:00,Paid Search,fulfilled,3.97,0.0
O0007773,C007870,2024-05-25 13:00:00,Paid Search,canceled,2.97,0.0
O0017150,C008156,2024-10-26 11:00:00,Email,fulfilled,2.72,6.7
O0022999,C008009,2025-01-21 20:00:00,Organic,pending,3.83,0.0
O0025162,C005122,2025-02-21 17:00:00,Email,fulfilled,3.31,0.0
O0016704,C002583,2024-10-19 09:00:00,Email,fulfilled,3.58,0.0
O0015552,C001186,2024-10-01 23:00:00,Organic,fulfilled,3.5,0.0
O0024419,C005396,2025-02-11 03:00:00,Direct,fulfilled,3.18,3.91
O0011244,C004266,2024-07-25 07:00:00,Email,fulfilled,3.93,6.77
O0007712,C001270,2024-05-24 17:00:00,Paid Search,fulfilled,4.64,0.0
O0028013,C003049,2025-04-01 11:00:00,Organic,fulfilled,4.89,0.0
O0018162,C000164,2024-11-11 14:00:00,Direct,fulfilled,4.29,0.0
O0025449,C002398,2025-02-25 19:00:00,Email,fulfilled,4.92,12.1
O0002840,C003156,2024-02-25 09:00:00,Paid Search,fulfilled,3.59,0.0
O0007518,C007135,2024-05-21 20:00:00,Organic,fulfilled,3.5,0.0
O0007021,C006450,2024-05-12 16:00:00,Email,fulfilled,4.47,14.32
O0020004,C008733,2024-12-08 17:00:00,Social,fulfilled,4.29,0.0
O0024538,C003598,2025-02-12 11:00:00,Paid Search,fulfilled,4.4,0.0
O0032074,C007686,2025-05-25 19:00:00,Paid Search,fulfilled,4.13,10.02
O0004461,C005246,2024-03-27 21:00:00,Direct,fulfilled,4.6,0.0
O0036998,C006121,2025-07-30 18:00:00,Affiliate,fulfilled,2.97,10.55
O0034780,C001114,2025-07-02 22:00:00,Direct,fulfilled,3.62,0.0
O0001198,C006937,2024-01-25 14:00:00,Paid Search,fulfilled,2.47,0.0
O0016545,C006252,2024-10-17 11:00:00,Direct,fulfilled,6.2,0.0
O0028468,C004320,2025-04-07 06:00:00,Paid Search,fulfilled,3.72,0.0
O0030797,C007225,2025-05-08 02:00:00,Organic,fulfilled,4.5,0.0
O0014265,C002924,2024-09-11 18:00:00,Organic,fulfilled,4.36,0.0
O0025026,C006492,2025-02-19 20:00:00,Direct,fulfilled,4.23,6.86
O0018511,C007750,2024-11-16 10:00:00,Social,fulfilled,5.1,0.0
O0003808,C006377,2024-03-15 14:00:00,Organic,fulfilled,5.41,0.0
O0024170,C002818,2025-02-07 04:00:00,Paid Search,fulfilled,4.67,0.0
O0009303,C008770,2024-06-21 11:00:00,Social,fulfilled,2.99,0.0
O0030795,C002470,2025-05-08 00:00:00,Organic,fulfilled,4.58,0.0
O0000144,C004309,2024-01-04 18:00:00,Email,fulfilled,3.35,0.0
O0005422,C001888,2024-04-12 02:00:00,Paid Search,pending,6.88,8.37
O0029105,C001343,2025-04-16 02:00:00,Organic,fulfilled,6.06,11.71
O0003701,C006008,2024-03-13 14:00:00,Paid Search,fulfilled,5.74,0.0
O0026704,C008836,2025-03-14 04:00:00,Social,fulfilled,3.96,2.35
O0004911,C004850,2024-04-04 09:00:00,Direct,fulfilled,3.77,12.83
O0018861,C006685,2024-11-22 01:00:00,Paid Search,fulfilled,4.32,17.49
O0010176,C006181,2024-07-06 02:00:00,Social,fulfilled,4.7,0.0
O0027864,C003491,2025-03-30 20:00:00,Organic,pending,3.44,0.0
O0015416,C001130,2024-09-29 18:00:00,Email,fulfilled,5.73,0.0
O0018559,C007489,2024-11-17 12:00:00,Organic,fulfilled,4.56,0.0
O0028951,C004638,2025-04-14 12:00:00,Email,fulfilled,3.28,6.07
O0029486,C003247,2025-04-21 00:00:00,Organic,fulfilled,3.37,0.0
O0029294,C000060,2025-04-19 20:00:00,Affiliate,fulfilled,5.77,0.0
O0030469,C007057,2025-05-04 02:00:00,Affiliate,fulfilled,4.58,0.0
O0012028,C003993,2024-08-07 04:00:00,Email,fulfilled,4.06,15.3
O0011084,C000512,2024-07-22 15:00:00,Organic,fulfilled,4.61,0.0
O0026739,C002356,2025-03-15 18:00:00,Email,fulfilled,6.22,0.0
O0033007,C005619,2025-06-08 10:00:00,Email,fulfilled,4.57,0.0
O0033583,C003119,2025-06-15 10:00:00,Social,fulfilled,1.1,0.0
O0001969,C007925,2024-02-08 03:00:00,Paid Search,canceled,3.86,0.0
O0006691,C008333,2024-05-06 02:00:00,Direct,fulfilled,3.0,0.0
O0003004,C003268,2024-02-28 17:00:00,Social,fulfilled,4.61,2.4
O0000595,C002746,2024-01-13 15:00:00,Email,fulfilled,1.52,0.0
O0029341,C004454,2025-04-19 03:00:00,Paid Search,fulfilled,4.87,0.0
O0018673,C000744,2024-11-19 00:00:00,Organic,fulfilled,5.22,0.0
O0036419,C000970,2025-07-22 07:00:00,Social,fulfilled,3.08,0.0
O0014738,C004697,2024-09-18 21:00:00,Social,fulfilled,4.2,10.04
O0019182,C003308,2024-11-27 04:00:00,Email,fulfilled,6.01,0.0
O0009474,C004458,2024-06-24 06:00:00,Social,fulfilled,3.18,10.6
O0023910,C006372,2025-02-03 06:00:00,Paid Search,fulfilled,2.99,5.47
O0000713,C003323,2024-01-16 13:00:00,Affiliate,fulfilled,4.14,0.0
O0011189,C003931,2024-07-24 15:00:00,Email,fulfilled,4.87,0.0
O0022215,C005278,2025-01-10 20:00:00,Email,canceled,4.35,0.0
O0009994,C007164,2024-07-03 06:00:00,Social,fulfilled,2.19,0.0
O0023842,C005431,2025-02-02 01:00:00,Paid Search,fulfilled,6.78,13.52
O0009496,C000795,2024-06-25 05:00:00,Email,fulfilled,2.88,0.0
O0011971,C004626,2024-08-06 11:00:00,Direct,fulfilled,2.31,0.0
O0030604,C001297,2025-05-06 05:00:00,Direct,fulfilled,1.71,0.0
O0003535,C006869,2024-03-10 21:00:00,Organic,fulfilled,2.52,0.0
O0009877,C004863,2024-07-01 19:00:00,Paid Search,fulfilled,4.18,0.0
O0016266,C004448,2024-10-13 16:00:00,Affiliate,fulfilled,5.24,0.0
O0012836,C003191,2024-08-19 08:00:00,Organic,fulfilled,5.08,0.0
O0002048,C005963,2024-02-10 16:00:00,Organic,fulfilled,3.96,0.0
O0001139,C000617,2024-01-24 21:00:00,Paid Search,fulfilled,2.72,7.05
O0015961,C007945,2024-10-08 17:00:00,Email,fulfilled,4.81,0.0
O0011766,C006585,2024-08-02 08:00:00,Paid Search,fulfilled,2.63,0.0
O0020465,C004418,2024-12-16 07:00:00,Direct,fulfilled,3.42,0.0
O0000803,C004451,2024-01-17 09:00:00,Paid Search,fulfilled,1.73,0.0
O0025373,C002956,2025-02-24 00:00:00,Direct,fulfilled,5.07,0.0
O0012216,C001923,2024-08-10 02:00:00,Email,fulfilled,3.7,17.38
O0011474,C005300,2024-07-29 03:00:00,Direct,fulfilled,4.08,0.0
O0006072,C004165,2024-04-24 05:00:00,Paid Search,fulfilled,3.98,0.0
O0007340,C001179,2024-05-18 04:00:00,Email,fulfilled,4.0,0.0
O0025421,C008870,2025-02-24 10:00:00,Paid Search,fulfilled,4.44,0.0
O0012426,C001809,2024-08-13 21:00:00,Direct,fulfilled,2.42,0.0
O0008285,C007955,2024-06-03 10:00:00,Paid Search,fulfilled,5.11,0.0
O0024498,C002434,2025-02-12 11:00:00,Affiliate,fulfilled,6.4,9.57
O0032393,C000128,2025-05-30 01:00:00,Organic,fulfilled,3.36,3.42
O0020394,C005129,2024-12-15 18:00:00,Direct,fulfilled,3.79,5.27
O0020748,C002762,2024-12-20 20:00:00,Email,fulfilled,3.32,3.83
O0014304,C007671,2024-09-12 11:00:00,Affiliate,fulfilled,4.39,0.0
O0036320,C002612,2025-07-21 23:00:00,Paid Search,fulfilled,3.75,4.28
O0028540,C001729,2025-04-08 08:00:00,Paid Search,fulfilled,4.49,2.11
O0007636,C005417,2024-05-23 23:00:00,Organic,fulfilled,4.0,0.0
O0022331,C002713,2025-01-11 18:00:00,Social,fulfilled,5.42,0.0
O0030617,C004477,2025-05-06 18:00:00,Email,fulfilled,4.25,0.0
O0020582,C006495,2024-12-17 01:00:00,Paid Search,fulfilled,3.14,0.0
O0009402,C006814,2024-06-23 15:00:00,Organic,fulfilled,3.22,0.0
O0009715,C004890,2024-06-29 06:00:00,Affiliate,fulfilled,2.98,0.0
O0020507,C002040,2024-12-16 19:00:00,Paid Search,fulfilled,4.79,0.0
O0035795,C005912,2025-07-14 17:00:00,Social,fulfilled,5.18,0.0
O0025444,C000037,2025-02-25 17:00:00,Direct,fulfilled,2.75,0.0
O0027269,C001358,2025-03-22 09:00:00,Paid Search,fulfilled,2.62,0.0
O0021618,C000636,2025-01-01 05:00:00,Paid Search,fulfilled,6.06,0.0
O0010133,C006302,2024-07-06 13:00:00,Email,fulfilled,3.9,0.0
O0008838,C005792,2024-06-13 01:00:00,Affiliate,fulfilled,4.31,2.97
O0016679,C005934,2024-10-18 17:00:00,Social,fulfilled,2.38,0.0
O0022366,C000661,2025-01-12 06:00:00,Email,fulfilled,4.67,0.0
O0027423,C008987,2025-03-24 09:00:00,Paid Search,fulfilled,4.08,0.0
O0001758,C007637,2024-02-04 15:00:00,Paid Search,fulfilled,3.63,16.27
O0008695,C006558,2024-06-10 20:00:00,Paid Search,fulfilled,3.28,0.0
O0028942,C001127,2025-04-14 03:00:00,Email,fulfilled,4.5,0.0
O0005947,C004309,2024-04-22 07:00:00,Direct,fulfilled,4.29,0.0
O0024068,C002881,2025-02-05 16:00:00,Social,fulfilled,3.11,9.78
O0026771,C007394,2025-03-15 09:00:00,Paid Search,fulfilled,3.01,0.0
O0001555,C000555,2024-02-01 05:00:00,Organic,fulfilled,4.27,0.0
O0019206,C005330,2024-11-27 14:00:00,Paid Search,fulfilled,3.57,0.0
O0023196,C005407,2025-01-24 03:00:00,Organic,fulfilled,3.89,0.0
O0010621,C004760,2024-07-14 19:00:00,Organic,fulfilled,4.11,0.0
O0025272,C005978,2025-02-22 09:00:00,Organic,fulfilled,6.16,0.0
O0001799,C001923,2024-02-05 05:00:00,Organic,fulfilled,3.92,0.0
O0035989,C003971,2025-07-17 21:00:00,Email,fulfilled,2.94,0.0
O0018898,C001272,2024-11-23 16:00:00,Email,fulfilled,6.59,0.0
O0007361,C003308,2024-05-18 18:00:00,Paid Search,fulfilled,4.0,0.0
O0013797,C003094,2024-09-03 08:00:00,Paid Search,fulfilled,3.66,0.0
O0022857,C004388,2025-01-19 09:00:00,Paid Search,fulfilled,2.49,0.0
O0020502,C001869,2024-12-16 15:00:00,Paid Search,canceled,4.92,16.68
O0019768,C001877,2024-12-05 08:00:00,Social,fulfilled,4.52,9.06
O0000539,C007961,2024-01-12 20:00:00,Email,fulfilled,2.88,0.0
O0036370,C003706,2025-07-22 03:00:00,Email,fulfilled,4.13,0.0
O0000893,C006423,2024-01-19 17:00:00,Paid Search,fulfilled,2.71,13.19
O0036862,C000446,2025-07-28 20:00:00,Email,fulfilled,3.12,0.0
O0031914,C003028,2025-05-23 09:00:00,Email,fulfilled,7.03,0.0
O0004924,C001044,2024-04-04 00:00:00,Organic,fulfilled,3.21,0.0
O0034316,C003705,2025-06-26 07:00:00,Organic,fulfilled,2.94,3.28
O0007416,C000555,2024-05-19 11:00:00,Organic,fulfilled,3.55,0.0
O0035653,C002887,2025-07-13 02:00:00,Direct,canceled,4.12,11.87
O0010655,C004494,2024-07-15 00:00:00,Direct,fulfilled,5.78,0.0
O0029445,C001475,2025-04-20 00:00:00,Paid Search,fulfilled,4.65,16.29
O0028962,C003749,2025-04-14 03:00:00,Paid Search,fulfilled,6.22,0.0
O0003509,C001643,2024-03-10 09:00:00,Affiliate,fulfilled,4.71,16.52
O0020141,C005502,2024-12-10 13:00:00,Social,fulfilled,6.32,0.0
O0021610,C000248,2025-01-01 02:00:00,Organic,fulfilled,3.4,10.46
O0003069,C004865,2024-03-01 20:00:00,Email,fulfilled,4.11,0.0
O0025036,C002320,2025-02-19 19:00:00,Email,fulfilled,5.86,0.0
O0005602,C003180,2024-04-16 18:00:00,Email,fulfilled,3.9,0.0
O0024782,C002326,2025-02-15 13:00:00,Social,fulfilled,3.86,0.0
O0015865,C002006,2024-10-06 09:00:00,Paid Search,fulfilled,5.08,0.0
O0033871,C007076,2025-06-19 19:00:00,Paid Search,fulfilled,3.27,0.0
O0010327,C003383,2024-07-09 22:00:00,Organic,fulfilled,2.72,0.0
O0018939,C003257,2024-11-23 22:00:00,Paid Search,fulfilled,4.41,0.0
O0020515,C005050,2024-12-16 03:00:00,Paid Search,fulfilled,4.77,0.0
O0016073,C006784,2024-10-10 07:00:00,Email,pending,5.04,0.0
O0014396,C001430,2024-09-13 16:00:00,Paid Search,fulfilled,4.25,0.0
O0020900,C008776,2024-12-22 16:00:00,Email,fulfilled,4.85,0.0
O0014601,C001960,2024-09-16 14:00:00,Paid Search,fulfilled,6.74,2.49
O0023299,C003807,2025-01-26 00:00:00,Affiliate,fulfilled,5.76,10.23
O0030514,C001681,2025-05-04 11:00:00,Paid Search,fulfilled,3.03,0.0
O0033160,C002120,2025-06-10 22:00:00,Email,canceled,4.63,0.0
O0014207,C003650,2024-09-10 17:00:00,Email,fulfilled,4.77,0.0
O0017946,C006212,2024-11-07 22:00:00,Social,fulfilled,3.67,8.71
O0035108,C005658,2025-07-06 04:00:00,Email,fulfilled,4.05,0.0
O0034964,C003689,2025-07-04 06:00:00,Organic,fulfilled,3.82,0.0
O0019509,C001123,2024-12-02 17:00:00,Direct,fulfilled,3.9,0.0
O0020873,C005730,2024-12-22 21:00:00,Affiliate,fulfilled,4.84,16.48
O0007430,C002324,2024-05-19 16:00:00,Paid Search,fulfilled,4.96,0.0
O0000698,C008273,2024-01-15 17:00:00,Organic,fulfilled,3.12,14.61
O0015709,C003682,2024-10-04 10:00:00,Email,fulfilled,5.11,0.0
O0029504,C004939,2025-04-21 05:00:00,Organic,fulfilled,3.7,0.0
O0031897,C002232,2025-05-23 19:00:00,Email,fulfilled,2.02,0.0
O0017269,C007022,2024-10-28 14:00:00,Affiliate,fulfilled,4.76,0.0
O0026094,C005639,2025-03-06 23:00:00,Organic,fulfilled,4.32,0.0
O0027921,C007118,2025-03-31 19:00:00,Direct,fulfilled,4.75,2.28
O0028848,C008905,2025-04-12 09:00:00,Paid Search,fulfilled,3.77,0.0
O0007146,C002609,2024-05-14 06:00:00,Paid Search,fulfilled,4.49,4.74
O0030386,C006471,2025-05-03 03:00:00,Affiliate,fulfilled,3.56,9.06
O0008668,C008800,2024-06-10 10:00:00,Email,fulfilled,4.05,0.0
O0019730,C000176,2024-12-05 01:00:00,Organic,fulfilled,5.18,8.61
O0027035,C000073,2025-03-19 15:00:00,Email,fulfilled,2.63,5.39
O0024908,C005350,2025-02-17 14:00:00,Organic,fulfilled,5.32,0.0
O0036246,C001424,2025-07-20 09:00:00,Paid Search,fulfilled,3.41,0.0
O0028529,C006078,2025-04-08 13:00:00,Paid Search,fulfilled,3.33,0.0
O0015522,C006261,2024-10-01 09:00:00,Affiliate,fulfilled,5.22,0.0
O0008940,C002246,2024-06-15 16:00:00,Direct,pending,2.54,8.78
O0016475,C008947,2024-10-16 17:00:00,Direct,fulfilled,5.49,0.0
O0008090,C007945,2024-05-31 15:00:00,Direct,fulfilled,3.96,0.0
O0028712,C002869,2025-04-11 17:00:00,Email,fulfilled,5.06,0.0
O0029032,C006881,2025-04-15 19:00:00,Organic,pending,4.17,0.0
O0012456,C006529,2024-08-13 05:00:00,Paid Search,fulfilled,5.37,0.0
O0005220,C003322,2024-04-09 05:00:00,Organic,fulfilled,3.65,5.93
O0018013,C006254,2024-11-09 13:00:00,Affiliate,fulfilled,3.54,0.0
O0012879,C006174,2024-08-20 02:00:00,Direct,canceled,2.23,0.0
O0013190,C002137,2024-08-25 01:00:00,Email,fulfilled,4.88,0.0
O0006482,C004656,2024-05-02 09:00:00,Paid Search,fulfilled,4.9,0.0
O0037202,C002811,2025-08-01 13:00:00,Paid Search,fulfilled,4.6,0.0
O0008370,C005036,2024-06-05 01:00:00,Direct,fulfilled,4.44,0.0
O0005624,C005704,2024-04-16 20:00:00,Organic,fulfilled,4.4,0.0
O0033549,C004418,2025-06-15 20:00:00,Paid Search,fulfilled,3.31,13.22
O0031571,C001560,2025-05-19 12:00:00,Affiliate,fulfilled,3.36,0.0
O0002938,C004637,2024-02-27 10:00:00,Organic,fulfilled,4.3,0.0
O0031410,C004483,2025-05-16 21:00:00,Paid Search,fulfilled,2.32,0.0
O0026076,C005302,2025-03-06 12:00:00,Email,fulfilled,3.29,0.0
O0025363,C005621,2025-02-24 20:00:00,Affiliate,fulfilled,4.87,0.0
O0002801,C008917,2024-02-25 21:00:00,Affiliate,fulfilled,2.6,0.0
O0028030,C000372,2025-04-01 07:00:00,Paid Search,fulfilled,4.43,0.0
O0036938,C007588,2025-07-29 16:00:00,Email,fulfilled,3.91,18.17
O0013151,C007884,2024-08-24 06:00:00,Paid Search,fulfilled,3.01,0.0
O0005118,C005544,2024-04-07 14:00:00,Social,fulfilled,3.87,0.0
O0015410,C005350,2024-09-29 12:00:00,Email,fulfilled,3.12,0.0
O0029359,C004238,2025-04-19 02:00:00,Social,fulfilled,4.94,2.95
O0017214,C001890,2024-10-27 16:00:00,Email,fulfilled,3.43,0.0
O0023354,C007858,2025-01-26 19:00:00,Paid Search,fulfilled,4.71,0.0
O0016831,C002384,2024-10-21 20:00:00,Direct,fulfilled,4.7,0.0
O0032936,C008694,2025-06-07 05:00:00,Email,fulfilled,2.9,0.0
O0000814,C002912,2024-01-17 10:00:00,Paid Search,pending,3.54,0.0
O0021723,C008155,2025-01-03 05:00:00,Direct,fulfilled,3.84,0.0
O0019464,C006849,2024-12-01 18:00:00,Organic,fulfilled,4.26,0.0
O0026353,C007228,2025-03-09 16:00:00,Social,fulfilled,5.56,11.57
O0017539,C005605,2024-11-01 05:00:00,Paid Search,fulfilled,5.64,0.0
O0033723,C005283,2025-06-17 04:00:00,Paid Search,fulfilled,6.58,15.09
O0022001,C002371,2025-01-06 18:00:00,Paid Search,fulfilled,3.81,0.0
O0013707,C007151,2024-09-02 20:00:00,Email,fulfilled,2.88,3.85
O0031803,C005913,2025-05-21 10:00:00,Social,fulfilled,4.49,15.8
O0004723,C004808,2024-03-31 06:00:00,Social,fulfilled,3.43,0.0
O0009680,C004851,2024-06-28 16:00:00,Email,canceled,3.93,0.0
O0028069,C002058,2025-04-02 08:00:00,Email,fulfilled,4.57,0.0
O0002941,C000183,2024-02-27 02:00:00,Paid Search,fulfilled,3.52,0.0
O0024204,C002497,2025-02-08 15:00:00,Direct,fulfilled,5.57,18.77
O0029484,C004936,2025-04-21 17:00:00,Email,fulfilled,4.6,0.0
O0024627,C002848,2025-02-14 18:00:00,Direct,fulfilled,2.65,0.0
O0017314,C008018,2024-10-28 12:00:00,Paid Search,fulfilled,5.05,0.0
O0003372,C007199,2024-03-06 02:00:00,Social,fulfilled,3.88,0.0
O0010468,C002962,2024-07-12 23:00:00,Email,canceled,4.7,0.0
O0011134,C002398,2024-07-23 12:00:00,Direct,fulfilled,3.58,0.0
O0006445,C005524,2024-05-02 23:00:00,Affiliate,fulfilled,3.8,0.0
O0025423,C006540,2025-02-24 04:00:00,Paid Search,fulfilled,5.05,0.0
O0019754,C000209,2024-12-05 07:00:00,Paid Search,fulfilled,0.0,0.0
O0005485,C005162,2024-04-14 23:00:00,Direct,fulfilled,2.77,5.37
O0018395,C002898,2024-11-15 01:00:00,Direct,fulfilled,4.46,0.0
O0005148,C007763,2024-04-08 00:00:00,Email,fulfilled,6.51,0.0
O0001915,C005300,2024-02-07 09:00:00,Paid Search,fulfilled,4.54,0.0
O0020099,C007009,2024-12-10 09:00:00,Email,fulfilled,1.74,8.42
O0007540,C008615,2024-05-21 05:00:00,Paid Search,fulfilled,3.63,0.0
O0008800,C003325,2024-06-12 02:00:00,Email,fulfilled,6.66,10.31
O0027771,C001493,2025-03-29 22:00:00,Direct,fulfilled,3.72,0.0
O0016871,C008021,2024-10-21 14:00:00,Social,fulfilled,4.04,0.0
O0033475,C006014,2025-06-14 02:00:00,Paid Search,fulfilled,5.08,2.64
O0021425,C001465,2024-12-29 23:00:00,Paid Search,fulfilled,3.5,0.0
O0017120,C002536,2024-10-25 17:00:00,Paid Search,fulfilled,4.21,12.09
O0032298,C002019,2025-05-28 20:00:00,Social,fulfilled,1.53,0.0
O0002363,C008214,2024-02-16 08:00:00,Organic,fulfilled,3.75,0.0
O0028500,C007057,2025-04-08 22:00:00,Email,fulfilled,2.48,0.0
O0037111,C001286,2025-07-31 01:00:00,Organic,fulfilled,3.25,0.0
O0008003,C007869,2024-05-29 02:00:00,Organic,fulfilled,2.91,0.0
O0014467,C007503,2024-09-14 11:00:00,Paid Search,fulfilled,3.19,0.0
O0027848,C006076,2025-03-30 19:00:00,Direct,fulfilled,4.36,0.0
O0007526,C003867,2024-05-21 18:00:00,Organic,fulfilled,3.15,0.0
O0029659,C003475,2025-04-23 14:00:00,Organic,fulfilled,4.26,11.47
O0002653,C004132,2024-02-22 12:00:00,Paid Search,fulfilled,4.33,0.0
O0006964,C002348,2024-05-11 07:00:00,Email,fulfilled,4.43,3.79
O0003456,C000132,2024-03-08 12:00:00,Paid Search,fulfilled,4.53,0.0
O0007008,C002230,2024-05-11 21:00:00,Social,fulfilled,3.62,0.0
O0017849,C008953,2024-11-06 01:00:00,Organic,fulfilled,4.18,0.0
O0014097,C007651,2024-09-08 05:00:00,Paid Search,fulfilled,3.56,14.2
O0019407,C003440,2024-11-30 11:00:00,Paid Search,canceled,4.43,15.42
O0002580,C005417,2024-02-21 20:00:00,Affiliate,fulfilled,5.17,0.0
O0029307,C007212,2025-04-19 19:00:00,Direct,fulfilled,5.17,0.0
O0019755,C000385,2024-12-05 08:00:00,Paid Search,fulfilled,3.95,0.0
O0025748,C001701,2025-03-01 05:00:00,Paid Search,fulfilled,5.75,12.59
O0027816,C007827,2025-03-29 03:00:00,Paid Search,fulfilled,2.4,8.27
O0007729,C000675,2024-05-24 02:00:00,Paid Search,fulfilled,5.0,0.0
O0006287,C008195,2024-04-28 00:00:00,Paid Search,fulfilled,3.9,0.0
O0013094,C005145,2024-08-23 17:00:00,Paid Search,fulfilled,3.82,6.11
O0012437,C003235,2024-08-13 20:00:00,Organic,pending,4.93,0.0
O0032368,C000925,2025-05-30 12:00:00,Direct,fulfilled,4.55,17.59
O0036704,C002555,2025-07-26 22:00:00,Email,fulfilled,4.6,3.69
O0011005,C002350,2024-07-20 14:00:00,Paid Search,fulfilled,6.52,0.0
O0005265,C001776,2024-04-10 20:00:00,Email,fulfilled,4.59,16.58
O0004319,C001888,2024-03-24 12:00:00,Paid Search,fulfilled,1.75,0.0
O0013133,C000300,2024-08-24 19:00:00,Organic,fulfilled,3.49,0.0
O0036244,C008457,2025-07-20 19:00:00,Paid Search,fulfilled,4.41,0.0
O0032582,C000691,2025-06-02 20:00:00,Organic,fulfilled,4.42,9.51
O0036833,C000303,2025-07-27 17:00:00,Social,fulfilled,3.17,0.0
O0028438,C001966,2025-04-07 12:00:00,Email,fulfilled,4.04,0.0
O0036424,C007267,2025-07-22 02:00:00,Social,fulfilled,3.91,0.0
O0005831,C002827,2024-04-20 01:00:00,Direct,fulfilled,3.77,9.8
O0031928,C005402,2025-05-23 06:00:00,Paid Search,fulfilled,4.3,0.0
O0027363,C000334,2025-03-23 23:00:00,Social,fulfilled,4.83,0.0
O0029868,C007997,2025-04-26 22:00:00,Organic,fulfilled,3.63,0.0
O0029847,C007174,2025-04-26 00:00:00,Email,fulfilled,5.69,0.0
O0021826,C004556,2025-01-04 22:00:00,Paid Search,fulfilled,4.82,13.88
O0007026,C005116,2024-05-12 07:00:00,Email,fulfilled,3.83,0.0
O0006863,C008376,2024-05-09 11:00:00,Organic,fulfilled,2.74,0.0
O0025502,C005064,2025-02-25 05:00:00,Social,fulfilled,3.39,0.0
